抓,ja1
抓,jaau2
抔,pau4
投,tau4
抖,dau2
抗,kong3
折,jit3
抚,fu2
抛,paau1
抝,aau2
抝,aau3
抟,tyun4
抠,kau1
抡,leun4
抢,cheung2
护,wu6
报,bou3
抦,bing2
抨,ping1
披,pei1
抬,toi4
抯,che2
抰,yeung2
抱,pou5
抱,bou6
抳,nai4
抴,jai6
抵,dai2
抶,maat3
抶,mut3
抹,maat3
抹,mut3
抻,chan2
押,aap3
押,aat3
抽,chau1
抿,man5
拂,faak1
拂,fat1
拃,ja6
拄,jyu2
担,daam1
拆,chaak3
拇,mou5
拈,nim1
拉,la1
拉,laai1
拊,fu2
拋,paau1
拌,bun3
拌,pun3
拍,paak3
拎,ling1
拏,na4
拐,gwaai2
拑,kim4
拒,keui5
拓,taap3
拓,tok3
拔,bat6
拕,to1
拖,to1
拗,aau2
拗,aau3
拘,keui1
拙,jyut3
拚,ping1
拚,pun3
招,jiu1
拜,baai3
拟,yi5
拢,lung5
拣,gaan2
拥,yung2
拦,laan4
拧,ning4
拧,ning6
拨,but6
择,jaak6
拫,hang4
括,kut3
拭,sik1
拮,git3
拯,ching2
拱,gung2
拳,kyun4
拴,saan1
拶,jaat3
拷,haau2
拼,ping1
拼,ping3
拽,jai6
拾,sap6
拿,na4
持,chi4
挂,gwa3
挃,jat1
指,ji2
挈,kit3
按,on3
挌,gaak3
挍,ngaau1
挎,kwa3
挏,tung2
挑,tiu1
挓,ja1
挖,waat3
挘,lyut3
挚,ji3
挛,lyun4
挜,a3
挝,gwo1
挝,ja1
挞,taat3
挟,haap6
挟,hip6
挠,naau4
挠,naau5
挡,dong2
挡,dong3
挣,jaang6
挣,jang1
挤,jai1
挥,fai1
挦,cham4
挨,aai1
挪,no1
挪,no4
挫,cho3
挭,gaang3
振,jan3
挹,yap1
挺,ting2
挺,ting5
挼,no4
挽,wan5
挾,haap6
挾,hip6
捂,wu2
捃,kwan2
捄,gau3
捄,haau6
捅,tong2
捆,kwan2
捉,juk1
捉,juk3
捋,lyut3
捌,baat3
捍,hon2
捍,hon6
捎,saau1
捏,nip6
捐,gyun1
捓,ye4
捔,gok3
捕,bou6
捞,laau4
捞,lou4
损,syun2
捡,gim2
换,wun6
捣,dou2
捦,kam4
捧,fung2
捧,pung2
捨,se2
捩,lit6
捫,mun4
捭,baai2
据,geui1
捱,ngaai4
捲,gyun2
捵,chan2
捵,nin2
捶,cheui4
捷,jit6
捹,fang6
捹,fing3
捹,ban3
捺,naat6
捻,nim2
捻,nip6
捼,no4
捽,chyut3
捽,jeut1
掀,hin1
掂,dim1
掃,sou3
掃,sou2
掄,leun4
掅,ching3
掇,jyut3
授,sau6
掉,diu6
掊,pau4
掌,jeung2
掎,gei2
掏,tou4
掐,haap3
排,paai4
掖,yik6
掗,a3
掘,gwat6
掙,jaang6
掙,jang1
掛,gwa3
掞,sim3
掟,deng3
掠,leuk6
採,choi2
探,taam3
掣,chit3
掣,jai3
掤,maang1
掤,mang1
掤,mang3
接,jip3
控,hung3
推,cheui1
推,teui1
掩,am2
掩,yim2
措,chou3
措,jaak3
掫,jau1
掬,guk1
掭,tim3
掮,kin4
掯,kang3
掱,pa4
掳,lou5
掴,gwaak3
掷,jaak6
掸,daan6
掸,sin6
掹,maang1
掹,mang1
掹,mang3
掺,chaam1
掺,chaam4
掼,gwaan3
掽,pung3
掾,yun6
揀,gaan2
揃,jin1
揄,yu4
揅,ngaan4
揅,yin4
揆,kwai4
揆,kwai5
揇,naam3
揇,naam5
揈,gwang1
揉,yau4
揌,si1
揍,jau3
揎,syun1
描,miu4
提,dai2
提,tai4
揑,nip6
插,chaap3
揖,yap1
揗,cheun4
揗,tan4
揚,yeung4
換,wun6
揜,yim2
揞,ngam2
揠,aat1
揠,aat3
握,ak1
揢,kak1
揣,cheui2
揣,chyun2
揥,jaai6
揦,la2
揦,la3
揦,la5
揩,haai1
揪,jau1
揫,chau1
揭,kit3
揮,fai1
揯,hang4
揰,chung3
揲,sip3
揳,se2
援,yun4
援,wun4
揶,ye4
揸,ja1
揸,ja2
揹,bui3
揼,dam1
揼,dam2
揼,dam3
揼,dam4
揼,dap6
揽,laam5
揾,wan3
揿,gam6
搀,chaam1
搀,chaam4
搁,gok3
搂,lau5
搂,lau1
搂,lau2
搂,lau4
搅,gaau2
搆,gau3
搆,kau3
搇,gam6
搇,kam2
搉,kok3
搊,chau1
搋,chai1
搋,chi2
搌,jin2
損,syun2
搎,syun1
搏,bok3
搐,chuk1
搒,bong1
搓,chaai1
搓,cho1
搔,sou1
搕,hap1
搖,yiu4
搗,dou2
搘,ji1
搛,gim1
搜,sau1
搜,sau2
搞,gaau2
搠,sok3
搡,song2
搢,jeun3
搣,mit6
搥,cheui4
搦,nik1
搧,sin3
搨,taap3
搪,tong4
搫,bun1
搬,bun1
搭,daap3
搯,tou4
搰,wat6
搲,wa2
搲,we2
搳,hat6
搴,hin1
搵,wan2
搵,wan3
搶,cheung2
携,kwai4
搽,cha4
搾,ja3
搿,gaap3
摀,wu2
摁,on3
摄,sip3
摅,syu1
摆,baai2
摇,yiu4
摈,ban3
摊,taan1
摑,gwaak3
摑,gwok3
摒,bing3
摔,seui1
摔,seut1
摘,jaak6
摙,lin5
摚,tong3
摛,lei4
摜,gwaan3
摝,luk1
摞,lo6
摟,lau5
摟,lau1
摟,lau2
摟,lau4
摠,jung2
摧,cheui1
摩,mo1
摭,jek3
摮,ngou4
摯,ji3
摰,ji3
摱,maan1
摳,kau1
摴,syu1
摵,chik1
摶,tyun4
摷,chaau3
摷,jiu6
摸,mo2
摸,mok3
摹,mou4
摺,jip3
摻,chaam1
摻,chaam4
摼,hang1
摽,piu1
撄,ying1
撅,kyut3
撆,pit3
撇,pit3
撈,laau4
撈,lou4
撉,deu1
撍,chim4
撏,cham4
撐,chaang1
撐,chaang3
撑,chaang1
撒,saat3
撓,naau4
撓,naau5
撕,si1
撖,haam5
撘,dap3
撙,jyun2
撚,nan2
撚,nin2
撝,fai1
撞,jong6
撟,giu2
撟,giu6
撣,daan6
撣,sin6
撤,chit3
撥,but6
撦,che2
撩,liu1
撩,liu4
撫,fu2
撬,giu6
撬,hiu3
播,bo3
撮,chyut3
撰,jaan6
撲,pok3
撳,gam6
撴,deun3
撵,lin5
撷,git3
撷,kit3
撹,gaau2
撺,chyun3
撻,daat3
撻,taat3
撼,ham6
撽,gik1
撾,gwo1
撾,ja1
撿,gim2
擁,yung2
擂,leui4
擃,nong5
擄,lou5
擅,sin6
擇,jaak6
擊,gik1
擋,dong2
擋,dong3
操,chou1
擎,king4
擐,gwaan3
擒,kam4
擔,daam1
擔,daam3
擖,kat6
擗,pik1
擘,maak3
擙,ou1
據,geui3
擝,mang3
擞,sau2
擠,jai1
擡,toi4
擢,jaak6
擢,jok6
擣,dou2
擤,sang3
擥,laam5
擦,chaat3
擬,yi5
擭,fa6
擯,ban3
擰,ning4
擰,ning6
擱,gok3
擲,jaak6
擴,kong3
擴,kwok3
擴,kwong3
擵,mo1
擵,mo2
擷,git3
擷,kit3
擸,laap3
擸,laap6
擸,lip3
擺,baai2
擻,sau2
擾,yiu2
攀,paan1
攂,leui4
攄,syu1
攆,lin5
攉,fok3
攋,la2
攏,lung5
攒,chyun4
攒,jaan2
攔,laan4
攖,ying1
攘,yeung4
攘,yeung5
攙,chaam1
攙,chaam4
攛,chyun3
攜,kwai4
攝,nip6
攝,sip3
攞,lo2
攢,chyun4
攢,jaan2
攣,lyun4
攤,taan1
攥,jaan6
攩,dong2
攩,dong3
攪,gaau2
攫,fok3
攬,laam5
攮,nong5
支,ji1
攰,gui6
攲,kei1
攴,pok3
收,sau1
攷,haau2
攸,yau4
改,goi2
攻,gung1
攽,ban1
放,fong3
政,jing3
敁,dim1
敃,man5
故,gu3
效,haau6
敉,mei3
敌,dik6
敍,jeui6
敎,gaau3
敏,man5
救,gau3
敔,yu5
敕,chik1
敖,ngou4
敗,baai6
敘,jeui6
教,gaau3
敛,lim6
敝,bai6
敞,chong2
敢,gam2
散,saan2
散,saan3
敦,deui6
敦,deun1
敧,gei1
敨,tau2
敪,jyut3
敬,ging3
数,sou2
数,sou3
敲,haau1
整,jing2
敵,dik6
敷,fu1
數,sou2
數,sou3
敺,keui1
敻,hing3
斁,dou3
斁,yik6
斂,lim6
斃,bai6
斆,haau6
文,man4
斈,hok6
斋,jaai1
斋,jai1
斌,ban1
斐,fei2
斑,baan1
斒,baan1
斓,laan4
斕,laan4
斗,dau2
料,liu2
料,liu6
斛,huk6
斜,che3
斜,che4
斝,ga2
斟,jam1
斠,gau3
斠,gok3
斡,gun2
斡,wat3
斤,gan1
斥,chik1
斧,fu2
斨,cheung1
斩,jaam2
斫,jeuk3
斬,jaam2
断,dyun6
断,tyun5
斯,si1
新,san1
斲,deuk3
斷,dyun3
斷,dyun6
斷,tyun5
方,fong1
於,yu1
施,si1
斿,yau4
旁,pong4
旂,kei4
旃,jin1
旄,mou4
旅,leui5
旆,pui3
旈,lau4
旋,syun4
旌,jing1
旌,sing1
旎,nei5
族,juk6
旐,jiu6
旒,lau4
旗,kei4
旛,faan1
无,mou4
既,gei3
旣,gei3
日,yat6
旦,daan3
旧,gau6
旨,ji2
早,jou2
旬,cheun4
旭,yuk1
旮,go1
旯,lo1
旰,gon3
旰,hon6
旱,hon5
时,si4
旷,kwong3
旸,yeung4
旹,si4
旺,wong6
旻,man4
昀,wan4
昂,ngong4
昃,jak1
昄,baan2
昆,gwan1
昇,sing1
昉,fong2
昊,hou6
昌,cheung1
明,ming4
昏,fan1
易,yi6
易,yik6
昔,sik1
昕,yan1
昙,taam4
昝,jaan2
星,sing1
映,ying2
春,cheun1
昧,mui6
昨,jok3
昪,bin6
昫,heui2
昭,chiu1
是,si6
昱,yuk1
昳,dit6
昴,maau5
昵,nik1
昶,chong2
昼,jau3
昽,lung4
显,hin2
晁,chiu4
時,si4
晃,fong2
晅,syun2
晉,jeun3
晋,jeun3
晌,heung2
晏,aan3
晒,saai3
晓,hiu2
晔,yip6
晕,wan4
晖,fai1
晚,maan5
晛,yin6
晝,jau3
晞,hei1
晟,sing4
晡,bou1
晢,jai3
晤,ng6
晦,fui3
晨,san4
晬,jeui3
普,pou2
景,ging2
晰,sik1
晴,ching4
晶,jing1
晷,gwai2
智,ji3
晾,long3
晾,long6
暂,jaam6
暄,hyun1
暇,ha6
暈,wan4
暉,fai1
暋,man5
暌,kwai4
暍,hot3
暑,syu2
暖,nyun5
暗,am3
暗,ngam3
暘,yeung4
暝,ming4
暝,ming6
暠,gou2
暢,cheung3
暧,oi3
暨,kei3
暫,jaam6
暮,mou6
暱,nik1
暴,bou6
暵,hon3
暹,chim1
暹,chim3
暾,tan1
曀,ai3
曄,yip6
曆,lik6
曇,taam4
曈,tung4
曉,hiu2
曌,jiu3
曏,heung3
曖,oi3
曙,chyu5
曙,syu5
曚,mung4
曛,fan1
曜,yiu6
曝,buk6
曠,kwong3
曦,hei1
曨,lung4
曩,nong5
曬,saai3
曰,yeuk6
曰,yut6
曱,gaak6
曱,gaap3
曱,gaat6
曱,gat6
曱,jaat6
曲,kuk1
曳,yai6
更,ang1
更,gang1
更,gang3
曷,hot3
書,syu1
曹,chou4
曼,maan6
曾,chang4
曾,jang1
替,tai3
最,jeui3
會,wui2
會,wui4
會,wui6
朅,kit3
月,yut6
有,yau5
有,yau6
朋,pang4
服,fuk6
朔,sok3
朕,jam6
朗,long5
望,mong6
朝,chiu4
朝,jiu1
期,kei4
朦,mung4
朧,lung4
木,muk6
未,mei6
末,mut6
本,bun2
札,jaat3
朮,seut6
术,seut6
朱,jyu1
朴,piu4
朴,pok3
朵,do2
朶,deu2
朶,do3
机,gei1
朽,nau2
朽,yau2
朿,chi3
杀,saat3
杂,jaap6
权,kyun4
杆,gon1
杇,wu1
杈,cha1
杉,chaam3
杉,saam1
杌,ngat6
李,lei5
杏,hang6
材,choi4
村,chyun1
杓,seuk3
杕,dai6
杖,jeung6
杙,yik6
杜,dou6
杝,chi2
杞,gei2
束,chuk1
杠,gong1
杠,gong3
条,tiu4
来,loi4
杧,mong4
杨,yeung4
杪,miu5
杭,hong4
杯,bui1
杰,git6
東,dung1
杲,gou2
杳,miu5
杴,yan1
杵,chyu5
杷,pa4
杼,chyu5
松,chung4
板,baan2
极,gik6
构,gau3
枇,pei4
枉,wong2
枋,fong1
枌,fan1
枏,naam4
析,sik1
枑,wu6
枒,nga4
枓,dau2
枕,jam2
枕,jam3
林,lam4
枘,yeui6
枚,mui4
果,gwo2
枝,ji1
枞,chung1
枢,syu1
枣,jou2
枥,lik1
枧,gaan2
枨,chaang4
枨,chaam4
枨,chaan5
枪,cheung1
枫,fung1
枭,hiu1
枯,fu1
枰,ping4
枱,toi4
枲,saai2
枲,sai2
枳,jat1
枳,ji2
枵,hiu1
架,ga2
架,ga3
枷,ga1
枸,gau2
枸,geui2
枹,fu1
枻,sit3
柁,to4
柄,beng3
柄,bing3
柈,bun6
柏,baak3
柏,paak3
某,mau5
柑,gam1
柒,chat1
染,yim5
柔,yau4
柘,je3
柙,haap6
柚,yau2
柚,yau6
柜,geui2
柝,tok3
柞,ja6
柞,jaak3
柞,jok6
柟,naam4
柠,ning4
柢,dai2
查,cha4
柩,gau6
柬,gaan2
柮,deut1
柯,o1
柰,noi6
柱,chyu5
柲,bei3
柳,lau5
柴,chaai4
柵,chaak3
柵,saan1
柵,saan3
柷,juk1
柺,gwaai2
査,cha4
柽,ching1
柿,chi5
栀,ji1
栅,chaak3
栅,saan1
栅,saan3
标,biu1
栈,jaan6
栉,jit1
栊,lung4
栋,dung3
栋,dung6
栌,lou4
栎,lik1
栏,laan4
树,syu6
栒,seun1
栓,saan1
栔,kai3
栖,chai1
栗,leut6
栘,yi4
栝,kut3
校,gaau3
校,haau6
栢,baak3
栩,heui2
株,jyu1
栭,yi4
栱,gung2
栲,haau2
栳,lou5
样,yeung6
核,hat6
核,wat6
根,gan1
栻,chik1
格,gaak3
栽,joi1
栾,lyun4
桀,git6
桁,haang4
桁,hang4
桁,hong4
桁,hong6
桂,gwai3
桃,tou4
桄,gwong1
桅,wai4
框,hong1
框,kwaang1
案,ngon3
案,on3
桉,on1
桌,cheuk3
桌,jeuk3
桎,jat6
桐,tung4
桑,song1
桓,wun4
桔,aat1
桔,gat1
桕,kau5
桜,ying1
桠,nga4
桡,naau4
桢,jing1
档,dong2
档,dong3
桤,kei1
桥,kiu4
桦,wa6
桧,kui2
桨,jeung2
桩,jong1
桫,so1
桮,bui1
桯,ting1
桲,but6
桴,fu1
桵,yeui1
桶,tung2
桷,gok3
桹,long4
桿,gon2
梁,leung4
梂,kau4
梃,ting5
梅,mui4
梆,bong1
梏,guk1
梐,bai6
梓,ji2
梔,ji1
梗,gang2
梘,gaan2
條,tiu4
梟,hiu1
梢,saau1
梦,mung6
梧,ng4
梨,lei4
梩,lei5
梫,cham1
梭,so1
梯,tai1
械,haai6
梲,jyut3
梳,so1
梵,faan6
梹,ban1
梼,to4
梿,lin4
检,gim2
棁,jyut3
棂,ling4
棃,lei4
棄,hei3
棉,min4
棊,kei4
棋,kei4
棍,gwan3
棐,fei2
棑,paai4
棒,paang5
棔,fan1
棕,jung1
棖,chaang4
棖,chaam4
棖,chaam5
棖,chaan5
棗,jou2
棘,gik1
棙,lai6
棚,paang4
棟,dung3
棟,dung6
棠,tong4
棡,gong1
棢,mong1
棣,dai6
棧,jaan6
棨,kai2
棫,wik6
棬,hyun1
森,sam1
棯,nim1
棰,cheui4
棱,ling4
棲,chai1
棵,fo2
棵,po1
棹,jaau6
棺,gun1
棻,fan1
棼,fan4
椀,wun2
椁,gwok3
椅,yi2
植,jik6
椎,cheui4
椎,jeui1
椏,nga4
椑,bei1
椒,jiu1
椓,deuk3
椗,ding3
椟,duk6
椠,chim3
椤,lo4
椥,ji1
椭,to5
椰,ye4
椳,wui1
椴,dyun6
椵,ga2
椶,jung1
椷,gaam1
椸,yi4
椹,jam1
椽,chyun4
椿,cheun1
楀,geui2
楂,ja1
楄,pin4
楅,fuk1
楊,yeung4
楎,fai1
楓,fung1
楔,sit3
楗,kin2
楘,muk6
楙,mau6
楚,cho2
楛,fu2
楛,wu6
楝,lin6
楞,ling4
楟,ting4
楠,naam4
楢,yau4
楣,mei4
楥,hyun3
楦,hyun3
楨,jing1
楩,pin4
楫,jip6
楬,kit3
業,yip6
楮,chyu5
楯,teun5
楰,yu4
極,gik6
楷,gaai1
楷,kaai2
楸,chau1
楹,ying4
楼,lau4
概,koi2
概,koi3
榃,taam4
榄,laam5
榆,yu4
榇,chan3
榈,leui4
榉,geui2
榎,ga2
榑,fu4
榔,long4
榕,yung4
榖,guk1
榛,jeun1
榜,bong2
榠,ming4
榣,yiu4
榤,git6
榥,fong2
榦,gon3
榧,fei2
榨,ja3
榫,seun2
榭,je6
榮,wing4
榰,ji2
榱,cheui1
榴,lau4
榷,kok3
榻,taap3
榼,hap6
榾,gwat1
榿,kei1
槀,gou2
槁,gou2
槃,pun4
槉,jat6
槊,sok3
構,gau3
槌,cheui4
槍,cheung1
槎,cha4
槐,wai4
槓,gung3
槔,gou1
槚,ga2
槛,haam5
槛,laam6
槟,ban1
槠,jyu1
槢,jaap6
槤,lin4
槥,seui6
槧,chim3
槨,gwok3
槪,koi3
槬,wa6
槭,chik1
槮,sam6
槱,yau5
槲,huk6
槳,jeung2
槷,yit6
槹,gou1
槻,kwai1
槼,kwai1
槽,chou4
槿,gan2
樁,jong1
樂,lok6
樂,ngok6
樅,chung1
樆,lei4
樊,faan4
樏,lai5
樑,leung4
樓,lau4
樕,sok3
樖,po1
樗,syu1
樘,tong4
標,biu1
樛,gau1
樝,ja1
樞,syu1
樟,jeung1
樠,mun4
模,mou4
樣,yeung6
樧,saat3
樨,sai1
横,waang4
横,waang6
樯,cheung4
樱,ying1
樲,yi6
樴,jik1
樵,chiu4
樸,pok3
樹,syu6
樺,wa6
樻,gwai6
樽,jeun1
樾,yut6
樿,jin2
橁,cheun4
橄,gam3
橇,hiu1
橈,naau4
橈,yiu4
橉,leun4
橊,lau4
橋,kiu4
橐,tok3
橑,liu4
橕,chaang1
橘,gwat1
橙,chaang2
橙,chaang4
橚,suk1
橛,kyut3
橜,gyut3
機,gei1
橡,jeung6
橢,to5
橤,yeui5
橥,jyu1
橦,tung4
橧,jang1
橫,waang4
橫,waang6
橱,chyu4
橹,lou5
橼,yun4
橿,geung1
檀,taan4
檁,lam5
檃,yan2
檄,hat6
檇,jeui3
檉,ching1
檍,yik1
檎,kam4
檐,gim2
檑,leui4
檔,dong2
檔,dong3
檖,seui6
檗,baak3
檛,ja1
檜,kui2
檟,ga2
檠,king4
檡,jaak6
檢,gim2
檣,cheung4
檥,ngai5
檨,se1
檩,lam5
檬,mung1
檬,mung4
檮,to4
檯,toi4
檳,ban1
檴,wok6
檷,nei5
檸,ning4
檻,haam5
檻,laam6
檾,gwing2
檿,yim2
櫂,jaau6
櫃,gwai6
櫈,dang3
櫋,min4
櫍,jat1
櫐,leui4
櫑,leui5
櫓,lou5
櫙,au1
櫚,leui4
櫛,jit1
櫜,gou1
櫝,duk6
櫞,yun4
櫟,lik1
櫥,chyu4
櫧,jyu1
櫨,lou4
櫪,lik1
櫫,jyu1
櫬,chan3
櫰,waai4
櫱,yit6
櫳,lung4
櫸,geui2
櫺,ling4
櫻,ying1
櫼,jim1
欀,seung1
欂,bok6
欃,chaam4
欄,laan4
權,kyun4
欏,lo4
欐,lai6
欑,chyun4
欑,jaan2
欒,lyun4
欓,dong1
欖,laam5
欘,juk1
欙,leui5
欝,wat1
欞,ling4
欠,him3
次,chi3
欢,fun1
欣,yan1
欤,yu4
欧,au1
欧,ngau1
欬,kat1
欱,hot3
欲,yuk6
欵,fun2
欶,sok3
欷,hei1
欸,aai2
欸,ei6
欸,oi1
欹,kei1
欹,yi1
欺,hei1
欻,cha1
欻,fat1
欼,chi2
欼,syut3
欽,yam1
款,fun2
欿,ham2
歂,chyun2
歃,saap3
歆,yam1
歇,hit3
歈,yu4
歉,him3
歉,hip3
歊,hiu1
歌,go1
歎,taan3
歐,au1
歐,ngau1
歑,fu1
歔,heui1
歕,pan3
歙,kap1
歙,sip3
歛,lim5
歜,chuk1
歟,yu4
歠,jyut3
歡,fun1
止,ji2
正,jing1
正,jing3
此,chi2
步,bou6
武,mou5
歧,kei4
歪,me2
歪,waai1
歭,ji6
歲,seui3
歴,lik6
歷,lik6
歸,gwai1
歹,daai2
歺,daai2
死,sei2
歼,chim1
歾,mut1
歿,mut6
殀,yiu2
殁,mut6
殂,chou4
殃,yeung1
殄,chan2
殄,tin5
殆,doi6
殆,toi5
殇,seung1
殈,gwik1
殉,seun1
殉,seun6
殊,syu4
残,chaan4
残,chaan1
殍,piu5
殒,wan5
殓,lim6
殔,sei3
殖,jik6
殘,chaan4
殘,chaan1
殙,fan1
殚,daan1
殛,gik1
殞,wan5
殡,ban3
殢,taai3
殣,gan2
殣,gan6
殤,seung1
殥,yan4
殪,yi3
殫,daan1
殭,geung1
殮,lim6
殯,ban3
殰,duk6
殲,chim1
殳,syu4
殴,au2
段,dyun6
殷,yan1
殷,yin1
殺,saat3
殼,hok3
殽,ngaau4
殿,din3
殿,din6
毀,wai2
毁,wai2
毂,guk1
毄,gik1
毅,ngai6
毆,au2
毈,dyun6
毈,wo5
毉,yi1
毋,mou4
毌,kwun3
母,mou5
每,mui5
毒,duk6
毓,yuk1
比,bei2
毕,bat1
毖,bei3
毗,pei4
毘,pei3
毙,bai6
毚,chaam4
毛,mou4
毡,jin1
毣,muk6
毧,yung4
毨,sin2
毫,hou4
毬,kau4
毯,taam2
毳,cheui3
毵,saam1
毷,mou6
毹,yu4
毻,to3
毽,gin3
毽,yin2
毾,taap3
毿,saam1
氂,moi4
氄,yung5
氅,chong2
氆,pou2
氇,lou5
氈,jin1
氉,so3
氊,jin1
氌,lou5
氍,keui4
氏,ji1
氏,si6
氐,dai1
氐,dai2
民,man4
氓,man4
氓,mong4
气,hei3
氕,pit3
氖,naai5
氘,dou1
氙,saan1
氙,sin1
氚,chyun1
氛,fan1
氝,noi6
氟,fat1
氠,san1
氡,dung1
氢,hing1
氣,hei3
氤,yan1
氥,saan1
氥,sin1
氦,hoi6
氧,yeung5
氨,on1
氩,a3
氪,hak1
氫,hing1
氬,a3
氮,daam6
氯,luk6
氰,ching1
氲,wan1
氳,wan1
水,seui2
氷,bing1
永,wing5
氹,tam5
氽,tan2
氾,faan3
氿,gwai1
汀,ting1
汁,jap1
求,kau4
汆,tan2
汇,wui6
汉,hon3
汊,cha1
汊,cha3
汋,jeuk3
汋,seuk3
汍,yun4
汎,faan3
汎,faan6
汏,daai6
汐,jik6
汒,mong4
汔,ngat6
汕,saan3
汗,hon4
汗,hon6
汗,hong6
汙,wu1
汚,wu1
汛,seun3
汜,chi5
汝,yu5
汞,hung6
江,gong1
池,chi4
污,wu1
汤,tong1
汨,gwat1
汩,gwat1
汪,wong1
汭,yeui6
汰,taai3
汲,kap1
汴,bin6
汶,man6
汹,hung1
決,kyut3
汽,hei3
汾,fan4
沁,sam3
沂,yi6
沃,yuk1
沄,wan4
沅,yun4
沆,hong4
沇,wai5
沇,yin2
沈,cham4
沈,sam2
沉,cham4
沊,dam2
沌,deun6
沍,wu6
沏,chai1
沐,muk6
沒,mut6
沓,daap6
沔,min5
沕,mat6
沕,mei6
沖,chung1
沘,bei2
沙,sa1
沚,ji2
沛,pui3
沜,pun3
沟,gau1
没,mut6
沣,fung1
沤,au1
沤,au3
沥,lik6
沦,leun4
沧,chong1
沩,gwai1
沪,wu6
沫,mut3
沬,mut3
沭,seut6
沮,jeui2
沮,jeui3
沱,to4
河,ho4
沴,leui6
沶,yi4
沸,faak1
沸,fai3
油,yau4
治,ji6
沼,jiu2
沽,gu1
沾,jim1
沿,yun4
況,fong3
泂,gwing2
泃,geui3
泃,keui1
泄,sit3
泅,chau4
泅,yau4
泆,yat6
泉,chyun4
泊,bok6
泌,bei3
泐,lak6
泑,yau2
泒,gu1
泓,wang4
泔,gam1
法,faat3
泖,maau5
泗,si3
泙,ping4
泚,chi2
泛,faan3
泜,chi4
泝,sou3
泞,ning6
泠,ling4
泡,paau3
泡,pou5
波,bo1
泣,yap1
泥,nai4
注,jyu3
泪,leui6
泫,yun5
泭,fu4
泮,pun3
泯,man5
泰,taai3
泱,yeung1
泲,jai3
泲,ji2
泳,wing6
泵,bam1
泷,lung4
泸,lou4
泺,bok6
泺,lok6
泻,se3
泼,put3
泽,jaak6
泾,ging1
洁,git3
洄,wui4
洇,yan1
洊,jin3
洋,yeung4
洌,lit6
洎,gei3
洎,gei6
洏,yi4
洑,fuk6
洒,sai2
洒,sin2
洗,sai2
洙,jyu1
洚,gong3
洛,lok3
洞,dung6
洟,tai3
洟,yi4
津,jeun1
洧,fui2
洨,ngaau4
洩,sit3
洪,hung4
洫,gwik1
洭,hong1
洮,tou4
洱,yi5
洲,jau1
洳,yu5
洳,yu6
洴,ping4
洵,seun1
洶,hung1
洸,gwong1
洹,wun4
洹,yun4
洺,ming4
活,wut6
洼,wa1
洽,ap1
洽,hap6
派,paai1
派,paai3
洿,wu1
流,lau4
浃,jip3
浅,chin2
浆,jeung1
浇,hiu1
浇,giu1
浈,jing1
浊,juk6
测,chak1
浍,kui2
济,jai2
济,jai3
浏,lau4
浐,chaan2
浑,wan4
浒,wu2
浓,nung4
浔,cham4
浙,jit3
浚,jeun3
浞,juk1
浠,hei1
浡,but6
浢,dau6
浣,wun5
浥,yap1
浦,pou2
浩,hou5
浪,long6
浬,lei5
浭,gang1
浭,gaang3
浮,fau4
浯,ng4
浴,yuk6
海,hoi2
浸,jam3
浹,jip3
浼,mui5
浿,bui3
涀,yin6
涂,tou4
涅,nip6
涇,ging1
消,siu1
涉,sip3
涊,nin5
涌,chung1
涎,yin4
涐,ngo4
涑,chuk1
涒,wan1
涓,gyun1
涔,sam4
涕,tai3
涖,lei6
涗,seui3
涘,ji6
涛,tou4
涝,lou6
涞,loi4
涟,lin4
涠,wai4
涡,gwo1
涡,wo1
涣,wun6
涤,dik6
润,yeun6
涧,gaan3
涨,jeung2
涨,jeung3
涩,sap1
涩,sap3
涪,fau4
涫,gun3
涬,hang6
涮,saan3
涯,ngaai4
液,yik6
涳,gung1
涴,wo3
涵,haam4
涷,dung1
涸,kok3
涼,leung4
涿,deuk3
淀,din6
淂,dak1
淄,ji1
淅,sik1
淆,ngaau4
淇,kei4
淈,gwat1
淊,yim1
淋,lam4
淌,tong2
淑,suk1
淒,chai1
淖,naau6
淘,tou4
淙,chung4
淚,leui6
淛,jit3
淜,paang4
淝,fei4
淞,sung1
淟,tin2
淠,pei3
淡,daam6
淡,taam5
淢,gwik1
淤,yu1
淥,luk6
淦,gam3
淨,jeng6
淨,jing6
淩,ling4
淪,leun4
淫,yam4
淬,cheui3
淬,seui6
淮,waai4
淯,yuk6
淰,nam4
淰,nam6
深,sam1
淳,seun4
淴,fat1
淵,yun1
淶,loi4
混,wan6
淹,yim1
淺,chin2
添,tim1
淼,miu5
渃,ye6
清,ching1
渊,yun1
渌,luk6
渍,ji3
渎,duk6
渐,jim1
渐,jim6
渑,man5
渑,sing4
渔,yu4
渖,sam2
渗,sam3
渙,wun6
渚,jyu2
減,gaam2
渜,nyun5
渝,yu4
渟,ting4
渠,keui4
渡,dou6
渢,fung1
渣,ja1
渤,but6
渥,ak1
渦,gwo1
渦,wo1
渧,dai3
渨,wui1
温,wan1
渫,sit3
測,chak1
渭,wai6
渮,go1
港,gong2
渰,yim1
渲,syun3
渳,mai5
渴,hot3
游,yau4
渹,gwang1
渺,miu5
渼,mei5
渾,wan4
湃,baai3
湃,paai3
湄,mei4
湅,lin6
湆,nap6
湇,yap1
湉,tim4
